1136340280.Ph.q.html	may the casimir effect be caused by a force between the plates usually the casimir effect experiment is described as two uncharged conductive plates placed facing one another in a deep vacuum when the space separating the two plates becomes narrow enough an attractive force appears between the plates the official explaination of this force is the limitation of creation of virtual particles between the two plates due to the heisenbergs uncertainty principle only allowing the emergence of particles with a wavelength being an integral fraction of the distance separating the plates so that the pressure of virtual particles is greater outside the plates than between them however as the plates are conductive it may be assumed that they are made up of metallic crystals consequently when the plates are close enough isnt it possible that the force binding metallic crystal atoms together also interacts between surface atoms of both plates hence an attraction interpreted as the casimir effect
1136389776.Ph.q.html	the formula for friction hi im doing a science fair project on how different types of wax effect friction i am waxing a small ski with two different types of waxes on the same ski by waxing half with one wax and the other half with the other wax then i am dropping a water droplet on the top of the ski and timing it to see how long it takes to get to the bottom after that im flipping the ski over and dropping it down that way not flipping it so the underside shows just flipping it so the bottom wax is on top i dont understand the formula for friction though if you could simplify it for me while still giving the correct information that would be great and do you think you could include an example similar to my experiment that would be greatly appreciated thanks jake
1136399167.Zo.q.html	ok what eats a jelly fish no message entered
1136399713.Ph.q.html	can two magnets double or cancel the lifting power of one question about magnets i have a typical bar magnet in my hand and a small piece of iron on a table if i lower the magnet straight down and touch it to the iron either end n or s i can only just pick it up call this the lifting power of this magnet now lets say i have two of these bar magnets stuck together in parallel each next to each touching and stuck together poles in opposition at either end have i doubled my lifting power what if i flip one magnet so their poles are the same at either end ive taped them together have i cancelled out my lifting power what if i repeat the experiment but with the two magnets in series ns to ns and ns to sn again the tape is this different just curious j joughin
1136402844.Mb.q.html	what can be interpreted of bands in electrophoresis from user extracted dna hi i am continuing one of my previous science experiments of extracting dna i plan to extract dna from peas onions lamb and chicken liver and use this extracted dna in gel electrophoresis i am having trouble in finding information of what enzymesbuffer to use for the extracted dna as well as the amount to use in the wells also once bands formulate what can be determined from the differences seen in the bands any help on these topics would be greatly appreciated
1136404056.Me.q.html	what happens if a person is exposed to cosmic radiation gamma radiation has a significant effect on human structure what if its cosmic radiation im just curious if the incident that occured in the story of fantastic four could possibly happen not the super powers and stuff but the occurence of such mutation
1136406497.Ph.q.html	is it possible that gravitons are twodimensional i am fascinated by cosmology and i have some unique ideas i formulated a new cosmology in which i suggest that the universe has positive negative and null space and has four origins also i suggest time as the initial origin and is a force also positive space has origin from gravity and electromagnetism splitting last and electric charge is switch from one axis domain to the other side the electron is gravity particle with charge when it is 2d it may have no chargewhen it becomes 3d say through betadecay it develops a charge spin components are the attached time particles it does make sensei am not being absurdthis may fit better
1136425070.Ch.q.html	what is the chemical equation that occurs when mixing soda and mentos i saw a experiment that involved mixing mentos candy with cocacola to show that mixing the chemicals in mentos and cocacola produce a strong reaction i want to know what chemicals in mentos candy and soda would produce a high reaction please submit your answer in a chemical equation form so i can easily see what chemicals are responsible for such a reaction
1136444963.Es.q.html	what is the differance between maritime polar and continental polar the reason i am asking this is because i have no clue of the differance between these words i wondermaybe one is on the continents and one is on the water
1136471810.Ph.q.html	what is geometrical optics please explain using example of talking head reflections from a mirror mounted beneath a table give the illusion that a disembodied head is sitting on top of the table talking head how does this work i know that this has something to do with geometrical optics but i dont know how to explain it to students from 8 to 13 years old please help me explain how the talking head works in an easy way
1136471856.Ph.q.html	can superconductors work without coolant in space we know that current high temperature superconductors can work at around 150 k which means that a coolant is needed to make it produce its zero resistance properties could a superconductor work in space without a coolant because space temperature is very low
1136476508.Ph.q.html	is an empty gas tank a vacuum chamber whenever i unscrew the gas tank lid when im filling up the car as im unscrewing it it makes a pssssssss sound like air rushing into the tank is an empty gas tank a vacuum chamber
1136491846.Ch.q.html	how entropy change for h2o solid 0k h2o solid 23k is obtained the value of the entropy change associated with the transformation h2o solid 0kelvin h2osolid 23kelvin and how that value is obtained
1136495910.Ph.q.html	a kicked football has a rotation along both its long and short axis which should equalize the magnus effect of the rotating long axis with each rotation of the short axis why does it still hook or slice when kicked
1136518069.Ag.q.html	can we do protein analysis of eggs at home wed like to compare the protein content of our home farm raised eggs to store bought eggs would like to look at total amount of protein and amount of individual proteins is there any way to do this without a complex lab thanks in advance
1136562404.Gb.q.html	is the respiratory system the most inportant system in your body no message entered
1136577810.Ph.q.html	why is oil colorful when it spills on the ground oil doesnt lool colorful in the container or when my dad pours it into his car but it does look colorful when i see it on the ground i want to know why that happens
1136578100.Ch.q.html	how does salt water effect wood chemically i am doing a science project on wood last year i did this same experiment without the salt water and found a lot of info on water absorption in wood but i need to find some info on salt water and its effects i have searched everywhere with little resultsany help you can give me would be appreciated thanks
1136578509.Ch.q.html	how does the crayola color explosion pen and paper work color explosion is sold by crayola and consists of a special clear marker and a special black paper when the marker is swiped over the black paper the black disappears revealing swirled colors below what is the pen made of and how does it remove the black from the paper
1136652262.En.q.html	is there an inexpensive way to measure particulate air pollution i have a student working on a science fair project he is putting smoke into two containers one with plants one without and needs to be able to measure the amount of air pollution remaining in the container after a certain amount of time we have access to general science equipment
1136659582.Cb.q.html	how does silver nitrate work on the cell hello i am wondering how silver nitrate work on cell staining ive been searched for all day today i couldnt find the answer i would more like to know how ag cation can work on the cell glycocalyx which is mostly negatively charged thank you for your help
1136659861.Gb.q.html	are weaver ants edible for human beings pls try to answer our question to lessen our curiosity i desperately need the answer for our investigatory project pls answer as soon as possible advance thanks for having such a site
1136679142.Sh.q.html	where did the curies get the pitch blend did they buy it was it given to them that is really what i am looking for also how did they get the element out of the pitch blend
1136739980.Es.q.html	if warm air molecules are spread far apart then why high in the sky are co if warm air molecules are spread far apart then why high in the sky are cooler ones spread far apart too i have recently read a book that had said molecules in warm air are spread farther apart than cool air molecules and that the higher you get the cooler it gets so up higher in the air where it is coolest you would assume that the air molecules would be closer together yet in this book it also said the higher you get the more spread out the air molecules get and if it is cold air how can this be thanks ian rider
1136740055.Es.q.html	other than studying earthquakes how do scientists know about the earth we are a fourth grade class that is learning about the layers of the earth we have really been trying to find out how scientists know so much about the layers of the earth and how deep into the earth they have actually been able to go
1136821616.Ph.q.html	spatial friction quantum level im just curious as to whether there is friction between objects and empty space possibly at the quantum level and if so would it be possible to employ this friction to essentially push against empty space i was thinking that if at the quantum level we could use extremely small variations of the particles or fields to push against the quantum foam that this would be a possible method of creating an engine that would work on the ground in the air and even in space
1136821650.Ph.q.html	what makes a mirror a mirror what makes something a mirror would any material smooth enough become a mirror is there any diference at microscopic level between a mirror and a black white or colored material
1136822884.Ph.q.html	does low density air heat up and cool down quicker than regular air air is said to be a fluid in certain sciences its well known that water boils at a lower temperature at high altitudes so i wanted to know if at high altitudes where air is less dense if the air will heat up more quickly and also loose that heat quickly as oppose to normal air if so are there any tables to show how quickly the air holds and releases heat depending on its density also when this air is heated does it rise as quickly as normal air and with as much pressure can this air hold as much water im asking these questions because i was wonering if this air could be more effective than normal air in a science model of a steam engine where the load carring air steam isnt lost but cools quickly alowing water condensation and is circled back into the engine to be burnt up become steam again
1136836109.Ph.q.html	how does rutherford measure the size of a nucleus from his formula i understand the rutherfords scattering formula and i undertand that it deiviates at larger angles because the alpha particle is hitting the nucleus coulomb force ceases but i dont understand how to use the formula to estimate the nuclear sizecorresponding to the angle at which the formula starts to deiviate
1136836283.Ph.q.html	what would happen if you used betas in rutherfords gold foil experiment what would have happened had ernest rutherford used beta particleselectrons instead of alpha particles in his gold foil experiment would they have all bounced off or gone through why
1136836577.Mb.q.html	why only lb or l medim is used for molecular purposes why not others in doing molecular experiments such as plasmid extraction i think lb or l medium is the only one used or mostly used especially for e coli why not other enrichment mediums such as nutrient medium are used i want to know is there difference in culturing such as cell count so i ask this question
1136842748.Ph.q.html	em propagation and spacetime hello these questions all have to do with different looks of the same ideaem propagation and spacetime that highlight my lack of understanding i see these diagrams of em radiation as waves with e perpendicular to b i know that those are the vacuumas opposed to ether solutions to maxequations what does this mean if so why cant we cancel them out why cant we get hit with the valleys instead of the peaks what is actually waving if no ether now i wonder about the nature of spacetime part of the propagation not what is actually being propagated how can the em fields exist in flatspacetime they have energy energy like mass curves spacetime i know maxwell based his theory on the etherflatspacetime but later special relativityflatspacetime was included if energy and mass curved spacetime then doesnt em radiation have an effect on gravity or conversely why can em waves be bent by gravity if electrodynamics is based on flatspacetime wouldnt they go right through grav distortions this is all in one topic one phenomena david
1136848048.Me.q.html	how do you become a surgical pathologist reason i ask is because im looking into what i want to be im having trouble finding like a break down of what educational requirements are needed 4 yrs of college 4 yrs of med school so on
1136848423.Mi.q.html	why do decaying foods cause gas i am asking my question because i am unable to find any other resources on my topic i am doing this project for a science fair i plan to test this by putting a balloon on top of a container with different foods in the containers could you give me info or other web resources about my project
1136848486.Eg.q.html	how come concrete can go in sea water we have some sea walls that are 150mm thick and have 8mm reo 200mm squares and 12mm bars around the edge wont the sea water go in the capiilaries and rust out the steel how far into the concrete can the water penetrate to the steel right through is there standards on the thickness of concrete walls when in sea water is there a standard for the mpa of the concrete the sea walls were 40mpa how long does it take for steel to rust in this situation to the point of collapse
1136848617.Zo.q.html	can land hermit crabs other nonmammals digest dairy products no message entered
1136849218.Bt.q.html	what affect does baking soda in the water have during plant growth i am growing a bean plant and my friend and 1 are having a contest we want to see whos plant grows the most in 3 weeks i want to see if anything can help m plant grow more
1136851596.Bt.q.html	how do cam plants differ from c3 and c4 plants no message entered
1136854087.Bt.q.html	is our soil depleted in essential minerals i tire of all the products out there that make up for all that is supposedly missing in our food supply and i wondered if what they are saying is really true
1136907898.Ph.q.html	when a stone is thrown into water why do the ripples always appear to be concentric a stone is thrown into water why do the ripples always appear to be concentric whether or not it is round in shape thankyou pragya
1136934532.Ph.q.html	why the particle in motion is associated with more than one matter waves hello sirwe know that any atomic particle such as electron will have group velocitygroup velocity means the velocity with which the amplitude variation is movingthe amplitude variation is result of superposition of matter waves of same particlethis means that the particle is associated with more than one matter wavesi am asking why the particle in motion is associated with more than one matter waves i hope you will give the answerthankyou
1136935053.Me.q.html	where does the oxygen for a cardiopulmonary bypass machine come from just wondering a canister or from the enviroment
1136963482.Bc.q.html	what happens if you dont get enoughtoo much sulfur in your body i have a project due and i am havin a hard time finding a answer to this question please help me
1136995311.Ph.q.html	why does separation of colors occur im not sure i understand dispersion of light i searched in the internet but i still dont get one thing why does the separation of colors occur in a prism i read it was due to a relation between index of refraction and the dependence of the waves speed on its frequency ok but why does it separate the speed of light in a material medium is different for different colors of light fine if the speed is different how come it was a single wave in the begining also why doesnt that happen or at least i dont notice it when the white light from the sun pass through my rooms window
1137011862.Cb.q.html	what types of human cells do not undergo cell division and why i suppose im asking because my science teacher assigned this question which i simply cant find an answer to and ive been looking for about six hours i read your policies but i dont consider this doing my homework for me however if you disagree a simple point in the right direction would be greatly appreciated im pretty sure brain cells are an example but i really have no clue why so if you could help me out you have no idea how greatful id be
1137011981.Gb.q.html	does refrigerating unfertalized chicken eggs kill them i am a great lover off eggnog made with raw yolks now i speculate that yolks that have always been kept at room temperature are superior to those that have been refrigerated at some stage i have sighted a cryptic recommendation from the canadian egg board that once an egg has been refrigerated it should stay refrigerated it is certainly possible to kill a fertalized egg through refrigeration which makes sense since there is furious temperature dependent enzymatic activity occurring in embriogenesis its also possible to kill bananas by refrigeration but what of the haploid egg how dead is it is it in a metabolic stasis other than not exploding on its siblings or perhaps providing a distracting snack for snakes its contents seem to be at an evolutionary dead end how could it evolve for life how does refigeration alter it
1137023180.Bt.q.html	what is the funtion of the hyaloplasm in the part of the plant cell i cannot find that word any where or maybe im spelling it wrongthanks
1137027111.Bt.q.html	what are the parent plants of the hybrid rubus snowbank i need to know for a science prodject on a luther burbank hybrid ive looked everywhere please help i know the plant is an improvement of the iceberg also by burbank need to know asap thanks
1137074787.Ph.q.html	how many pounds of thrust does it take to levitate a jet ski by 1 foot i am planning to work on an invention this summer over break and i need an answer to this question also how would i measure pounds of thrusti lookes in the archives but no answer to this was found
1137074898.Ph.q.html	i need to find a safe combination of liquids to layer but not the ordinary what liquids can a child use to do a layered experiment safely besides the standard oil water vinegar etc we want to use easily accessable but different liquids that other kids havent tried but safe combos im afraid of the liquids my husband said to try please help he is in 5th grade thanks for the help
1137078726.Ph.q.html	would explosive weapons be effective in space a highexplosive missile or shell fired at a target combat vehicle on earth will generally blow it to pieces but consider the weaponry of our future space combat vehicles how effective would explosive weapons be in the near vacuum of space considering that a major component of explosives damage comes from the shockwave that is generated upon detonation in an atmosphere im asking this because id like to know how off the mark are films and games concerning explosive weapons in space will spacebased weapons be limited to non explosive missile and radiation types such as railguns and lasers
1137080912.Ph.q.html	what unit is the product of einsteins emc squared what unit would i get if i used einsteins formula to calculate the amount of energy given by an object whose mass is one gram and moved 6919200 kilometers per hour
1137084974.Ph.q.html	for what values of k are quantities of the form mvkk conserved mass momentum and energy m mv mv22 are conserved quantities in classical physics they are specific examples of mvkk mass times velocity to the power k all divided by k factorial for k012 note that each is also the derivative with respect to velocity of the next what about higher values of k are any such quantities conserved in classical physics and why or why not
1137086571.Ch.q.html	best textbook for tutoring chem physics to a 10 year old my fianc has asked me to tutor her daughter in chem physics her school has a poor science program and i dont know where to get good textbook recommendations so i thought you all might be able to help she is very bright and doing 8th grade math already thanks robert
1137086710.Ch.q.html	what substances are present in the fumes of fuming sulfuric acid oleum working on class assignment in chemistry of hazardous materials
1137091206.Cb.q.html	how many kinds of cell types do we have in our body i want to know the number of cell types
1137125081.Mb.q.html	can we be 100 sure that dna is the transforming principle im aware of the transforming principle experiment done by frederick griffith avery mcleod and mccarty and the hershey and chase experiment all these experiments point to dna as the molecule that carries genetic information but there is still the possibility of contaminations of proteins and or rna since dna came originally from a biological source cells can a experiment be designed that it will 100 prove the case or what can be done to ensure that the possibility is close to a 100
1137165231.En.q.html	why is there so much mercury in coal there is an increase in mercury fish are being contaminated by it the cause for increase in mercury is due to power plants burning coal why is there so much mercury in coal
1137168158.Ph.q.html	ability of different gases to reflect infrared im doing a project on how different gases reflect infrared my experiment is that i plan to fill a jar up with different gases ch4co2h2o2 and shine an light through it for a about 15min and use a infrared thermometer at the other end of the jar to see how much infrared pass through would this experiment work in terms of will it allow me to see if co2 reflect more infrared then perhaps o2 or h2
1137168482.Ch.q.html	in electrolysis how does electricity split hydrogen gas in water im doing a project using electrolysis to split water and i dont get how the electricity separates the hydrogen gas out of the water
1137171002.Es.q.html	what are the sources of heat on earth and their relative contribution what are the known primary sources of heat at the earths surface and what are their estimated actual or relative contributions primary sources would include extraterrestrial sources such as the sun moon stars comets meteors and terrestrial sources such as radiation from the center of the earth human consumption of fossil fuels and atomic reactions generated by humans note that this is not a question about greenhouse gasses
1137248500.As.q.html	if motion is relative why is solar system considered heliocentric i have heard that all motion is relative and that any point can be the stationary point that things move around for example if a car drives by a tree you could validly assign the car the stationary position and the road and the tree as moving if that is the case how can we say that our solar system is definitely heliocentric isnt that just one way of describing the motion and couldnt one choose earth or any other point in the solar system as the stationary point which the sun and other plantets move in realtion to if all this is correct why is it so much more convienient to describe the motion of the planets and stars if we assume a heliocentric model i ask because ive been reading about the history of the heliocentric system in the popular science books foucaults pendulum and heavenly intrigue and cant see why the heliocentric system is correct rather than just a convienient system of describing planetary motion thanks for your consideration
1137254363.Eg.q.html	what opportunity does a metallurgical and materials engineer have what opportunities are there in metallurgical and materials engineering what kinds of jobs would these people be doing
1137254715.Eg.q.html	shelf life of leaded gasoline follow up to id 1134491074eg wanted to make sure my question was fully answered i had posed a question about the shelf life of old 1970s leaded gasoline and if it would still be combustible if it was stored since the 70s stored in a tank for 35 years the chemist replied that it was not good in regular 2000 vehicles which i knew due to the fact that todays vehicle do not take leaded gasoline but i was wondering if it could still be used in an old 1950s vehicle that actual takes leaded gasoline the chemist also mentioned evaporation of the leaded gas but my hypothetical situation was that the leaded gas was in a sealed tank so evaporation would not be an issue the leaded gasoline for all purposes would be sealed in a tank but exposed to the temperature fluctuations of a four season region with this said would the leaded gasoline have separated enough to render it useless the major points i guess are the fact it would be sealed but constantly changing temperatures due to climatic changes with evaporation not a factor i guess i do not follow how the components with lower boiling points would evaporate rendering the leaded gasoline useless if you could please clarify it would be greatly appreciated date thu dec 15 061054 2005 posted by leslie allen staff laboratory chemist valero refining company area of science engineering id 1134491074eg
1137262085.Mi.q.html	is it possible to make new cheese from old cheese im curious usually cheesemaking requires the use of a starter culture to be added to the milk even though such exists naturally along with others in the milk so if one has a glob of cheese already brimming with the correct bacteria could you just put the old cheese into the new batch of cheese being made instead of the starter culture
1137262151.Eg.q.html	does the masstire sizeand tire type of a bike affect speed no message entered
1137262282.Eg.q.html	does this experiment fit into one of these categories i want to make a kelvins thunderstorm waterdrop electrostatic generator httpamascicomemotorkelvinhtml but im not sure that it fits into any of these alllowed topics for a lab can you help me relative density determining bouyoncy surface tension particle theory of matter relative density and combined relative density newtons 1st and 3rd laws of motion air pressure affecting the flow of liquids thanks devin
1137262310.Ch.q.html	what is considered a semipermeable membrane hello im confused about what constitutes a semipermeable membrane i think that a gummibear soaked in water to the point that it expands but retains its shape is called osmosis my debator claims that it is diffusion and not osmosis because a gummibear does not have a semipermeable membrane but i thought that anything where water is involved is osmosis but she argues no since the gummibear can be cut into peices and still have the same makeup throughout so its not really a membrane yet the water passes through it and the bear blows it up and retains its shape so i think that it is osmosis who is right please settle this for us
1137278060.Gb.q.html	why can we feel hot after eating a lot of food supplement why can we feel hot after eating a lot of food supplement when we eat ginseng or vitamin we feel hot and sweat more how can this happen and why thank you
1137301006.Ph.q.html	could there be mini black holes less then the plank mass black holes i read in many articles that the black hole can not weigh less then 22 micrograms however if we assume that the assumptions of extra demensions are correct where the gravity becomes a stronger force at smaller scales i cant find the information and want to know on whether the black hole can have less mass then 22 micrograms and whether the cosmic rays and future colliders like lhc in cern will produce mini black holes that are less then 22 micrograms plank mass at 4 dementional space timeor mini black holes less then 22 micrograms cannot exist under any circumstances even with extra demensions available
1137365686.Me.q.html	what are the sounds that you listen for when taking blood pressure i keep getting confused about the sounds i thought the first sound that you hear that is loud is the systolic and the last sound for the dystolic is when you stop hearing the thumping sounds at the end until u hear no more sounds and thats the bottom number is that true i had a problem with this also is the inflated wrist bp cuffs accurate please let me know as soon as possible
1137369092.Mb.q.html	how does the levels of glucose affect the levels of camp in bacteria i mean when glucose levels are high the levels of camp are low when the glucose levels are low the levels of camp are high what are the details of this relationship metabolically i wrote earlier about this question but i was given a eukaryotic explanation and not a prokaryotic one i understad how the lac operon works but not the part about the glucosecamp relationship could you shed some light on this are these glucose levels external or internal to the bacteria thanks
1137424774.Ph.q.html	nucleons and the atom it came to my attention whilst not quite doing my homework that there is no atom which contains 5 nucleons helium has 3 or 4 lithium has 6 7 or 8 but neither seems to want 5 is this just a big error in my textbookintroductory nuclear physics k s krane 2nd ed appendix cor is there something so unstable about that configuration thanks in advance vicky
1137431814.Ph.q.html	i took apart a smoke alarm and now im scared about the radiation now i dont know if this is the rght spot btu i didnt know how to contact you i stupidly took apart a smoke alarm broke through the metal cage and got to the little metal disc thingy inside which holds the americum i realise how stupid it was and quickly through it away how easily could it become disladged and inhaled or consumed im terrified i ahve alpha emmiting radiation inside me with a 500yr half life
1137509840.Es.q.html	is it true that young rivers have more curves than older rivers thank you kat
1137510191.Zo.q.html	are annelids or molluscs more advanced annelids and molluscs are both closely related but which is more advanced i would think that molluscs would be because of the octopus but they also have slugs in this same phyla are the annelids or the molluscs more advanced in your opinion
1137510277.Es.q.html	could we clone trilobytes or other fossil invertebrates if we found dinosaur dna in fossilized bones and could clone dinosaurs any chance we could find triobyte dna or anything from fossilized invertebrates seems they might be easier to start with and i think theyd be way cool
1137511188.Es.q.html	is there an old earth model solution for a bat encased in a stalagmite recently i saw a bat encased in a stalagmite and this greatly shocked me i though that stalagmites formed very slowly so how is it possible that an animal could be encased in a geological structure that forms across so much time is this evidence for a much more rapid formation scale of stalagmites an image of the bat can be found here httpwwwnpsgovcavetourslowerbathtm as well as additional information i was unable to resolve this question on my own as every search was cluttered with ranting idyoung earth theology
1137511321.Zo.q.html	at what age would a male tortoise stop reproducing i base my question on the famous tortoise and hippo pair who befriended after the 2004 tsunami the tortoise male is reported to be 130 years old while a tortoises longevity is amazing in itself i was curious to know at what point a male and for that matter a female would stop attemptingbe able to reproduce it also seems like males live longer than females
1137512874.Ph.q.html	light is electromagnetic does it carry poles light is said to have electric magnetic properties even as far as inducing current into metals like a ordinary magnet would eg micro wave light on metal dim blue light on wires this being the case does light have poles like an electro magnet does if so how would you know which light had what polarity
1137530444.Ge.q.html	will a recessive allele becomes a dominant allele i had a biology test and there was a except questionall the following are possible except i do not exactly remember the question but one of the answer choices was a recessive allele can become a dominant allele i picked that choice because i think that a recessive allele can not become a dominant one but my teacher picked female offsprings more tend to carry the trait than males do
1137536204.Cs.q.html	regarding lasers in cddvdburning i am currently doing a research regarding photonic crystals and are considering the use of it in the isolation of violet rays that are of a shorter wavelength in comparison with blueviolet rays currently used in bluray technology this would allow for the storage of reasonably more data on a disc of the same surface area than the newest bluray technology however before i can begin i would like to know the reasons why violetlasers are not yet introduced in cd dvdburning technology is it because of the cost the absence of a dye suited for violet rays or the inability of modern science to isolate the violet rays in a device as small as a cddvdburning drives
1137547780.Bt.q.html	could human beings ever be able to photosynthethize like plants i recently started learning some basic botany and found out that plants are autotrophic that is they make their own energy by photosynthesis converting the suns energy into food how amazing i thought to myself that if human beings could ever make themselves autotrophic or even a combination of autotrophicheterotropic it would solve many of the worlds problems i know scientists have spliced plantanimal genes together i think i read somewhere about a spider silk gene that was spliced into an animals dna so wouldnt splicing some plant dna with human dna work the same way or would we all turn green
1137560471.Ge.q.html	devise an experiment to test whether or not depression is genetic how would you devise an experiment to test whether or not depression is genetic
1137616185.Ph.q.html	will the aeroplane ever take off this is a hypothetical but amazingly it can cause a high degree of argument imagine the airstrip to be a giant conveyor belt it has sensors built into it that detect the speed of the plane and in turn cause the belt to move in the opposite direction at that speed so as the plane speeds up so does the belt the question is will the plane ever take off if you ask a group this question and sit back youll be amazed at the arguments that follow cheers
1137616294.Ph.q.html	is brass a magnet no message entered
1137619349.Ev.q.html	how did organisms evolve to develop lots of segments we learned in advanced biology about animal segments and layers in development but how did animals like centipedes and everything evolve to have so many segments and how does each kind of animal know how many segments its supposed to have also why do millipedes have more body segments than centipedes and what selections did they have to live through to give them more
1137635130.Ge.q.html	what is the probabilty of a b blood type person to be an arab or african i have developed an interest in tracking back my ancestary in history
1137682202.Ev.q.html	how did mitochondirial genes migrate into the nuclear genome how did mitochondirial genes get into the nucleus or did they do so at all one can imagine a scenario where nuclear encoded proteins started to participate in mitochonridrial functions do nuclear encoded mitochondrial genes have introns if so is it possible to follow the formation of introns phylogeneticaly
1137686710.Ph.q.html	how does mass of aparticle increase when it travels with light velocity according 2 einsteinwhen aparticle travels with velocity of lightits mass increasesif it happens sois it an origin for the birth of new stuff in the particleif not howplz giv me reply 2 my adress sir thaanking you pratima
1137687868.Ch.q.html	what is the purpose how does ionic technology work in hair styling tools i am a hair dresser and all the tools blowdryers brushes combs irons etc are now labeled ionic andor ceramic i have heard that ionic hair dryers are faster as they break water down faster and also that it forces water into the hair shaft creating more moisture is this the truth what is the real advantage of ionicceramic technology in cosmetology thanks
1137688296.Ch.q.html	what would happen if an explosive device was detonated in a confined sapce im asking this question because i have always wondered it but never knew who to ask imagine this scenario an almostsolid steel cube 10x10x10ft in the center of the cube an empty space 1x1x1ft in the empty space there is a standard stick of tnt wired to a trigger so that it may be detonated at will what would happen in that space where would all that energy go a more extreme case multipy everything by 10 and replace the tnt with a nuclear warhead what then thank you maile
1137705446.Ph.q.html	is physics involved with cosmetology and beauty stuff no message entered
1137777445.Gb.q.html	although it is essential does our body actually age as we sleep i realize we need sleep to function well and survive but i have heard that our body whether its the brain or chemicals within our cells releases something that causes our body to age i heard that this is released during our sleep it may be a stupid question but i would really like to know thanks
1137784851.Ph.q.html	how do i measure football cleet traction how do i measure football cleet traction i am a lineman on our junior varsity football team i am 510 tall and weigh 180 and i want to figure out which pair of cleets provides the best traction for me to hold the line
1137810563.Gb.q.html	why do we shiver during fever in winter shivering helps to provide more heat to the body then why do we shiver during high fever or malaria does it not add to the already increased body temperature
